userId,1,2,3,4
41706,"{'22', '1', '14', '12', '4'}","{'12', '14'}","{'1', '5', '14', '12', '3', '4'}","{'12', '4', '14'}"
41707,{'15'},{'1'},"{'19', '15', '4', '1'}","{'19', '1'}"
41708,,,,{'1'}
41710,"{'1', '5'}",,,{'5'}
41711,"{'4', '14'}",{'4'},"{'12', '4', '14'}","{'12', '4', '14'}"
41712,,"{'4', '1'}",{'19'},"{'22', '19'}"
41713,{'12'},{'17'},"{'12', '14'}",{'12'}
41714,"{'15', '1', '13'}",{'1'},"{'19', '22', '15', '1', '13'}","{'15', '1'}"
41716,"{'4', '1', '5', '14'}","{'4', '1'}",{'4'},{'4'}
41717,"{'22', '4', '1', '14'}","{'22', '1'}","{'22', '1'}",{'22'}
41718,"{'22', '19', '1'}","{'22', '19', '1'}","{'19', '21', '22', '1', '13'}","{'22', '19', '1'}"
41719,{'19'},"{'22', '12', '19'}","{'19', '22', '1', '14', '20'}","{'22', '19', '11'}"
41720,{'5'},{'5'},,{'5'}
41721,{'5'},,"{'15', '5'}","{'15', '5'}"
41722,"{'15', '19', '1'}",{'1'},"{'15', '19', '13'}","{'19', '1'}"
41723,"{'15', '1', '14'}","{'11', '6', '14'}",,"{'19', '4', '6'}"
41724,"{'12', '14'}",,{'12'},"{'22', '12', '17'}"
41726,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1'}"
41727,,{'1'},,
41728,"{'12', '1'}",,"{'12', '1'}",{'1'}
41729,"{'19', '1'}",{'1'},,"{'1', '5'}"
41730,"{'22', '15', '1', '14'}","{'12', '15', '1', '14'}","{'1', '14'}","{'1', '14'}"
41731,,{'14'},,{'12'}
41732,"{'19', '1'}","{'19', '1'}","{'19', '1'}","{'19', '1'}"
41733,{'19'},"{'22', '19', '1', '14'}","{'22', '19', '1'}","{'4', '19', '1'}"
41734,"{'1', '5'}",{'1'},"{'1', '5'}",
41735,,"{'19', '1'}",,"{'19', '1'}"
41736,"{'19', '1', '14', '13', '4'}","{'4', '19', '1', '14'}","{'19', '22', '1', '14', '12', '13'}","{'19', '22', '1', '14', '4'}"
41737,"{'1', '5', '14'}","{'1', '14'}","{'1', '14'}",{'14'}
41738,,{'1'},,"{'19', '1', '13'}"
41739,{'20'},{'20'},{'20'},"{'20', '16', '1'}"
41740,{'4'},{'4'},{'4'},{'4'}
41741,"{'22', '1', '5', '14'}","{'1', '5', '14'}","{'22', '1', '5', '14'}","{'22', '5'}"
41742,"{'4', '5'}",{'4'},{'4'},{'4'}
41743,{'15'},"{'15', '14'}","{'22', '15'}","{'22', '15', '1', '14'}"
41744,,,{'5'},{'15'}
41745,"{'1', '5', '14'}",,"{'5', '14'}","{'22', '19', '5'}"
41746,"{'15', '5'}","{'19', '1', '5'}","{'15', '1', '5'}","{'19', '1', '5'}"
41747,{'1'},{'1'},"{'19', '1'}",
41748,"{'22', '1'}","{'22', '19', '1', '5'}","{'22', '19', '1', '13'}","{'22', '19', '4', '1'}"
41749,"{'22', '4', '1'}","{'22', '4'}",{'22'},"{'22', '4'}"
41750,"{'19', '1', '20', '12', '13'}","{'19', '1', '13'}","{'19', '22', '1', '13', '4'}","{'4', '19', '1', '13'}"
41751,"{'4', '19'}","{'19', '22', '1', '14', '12', '13'}","{'19', '14'}","{'19', '1'}"
41752,"{'19', '22', '15', '1', '13'}","{'22', '19', '13', '14'}","{'22', '19', '13'}","{'22', '15', '6', '13'}"
41753,"{'22', '19', '16'}","{'19', '16', '22', '15', '20', '4'}","{'22', '4', '16'}","{'22', '16'}"
41754,{'7'},,,
41755,{'1'},"{'1', '5', '14'}","{'1', '14'}","{'1', '14'}"
41756,{'1'},,,{'4'}
41758,"{'22', '19'}",{'19'},"{'19', '1'}",{'19'}
41759,"{'1', '14'}",{'1'},{'1'},"{'1', '5', '14'}"
41760,"{'4', '15', '19'}","{'19', '4'}",{'4'},{'4'}
41761,"{'19', '15', '4'}","{'4', '13'}","{'4', '19'}","{'4', '19'}"
41762,"{'19', '1', '14', '12', '13'}","{'19', '13'}","{'21', '1', '12', '13', '4'}","{'19', '1', '5', '14', '13'}"
41763,,,,{'22'}
41764,"{'4', '1', '14'}","{'22', '4', '14'}","{'4', '14'}","{'4', '1', '14'}"
41765,,"{'22', '1'}",{'1'},{'22'}
41766,"{'19', '4', '5'}",,"{'4', '19', '1'}","{'19', '14'}"
41767,"{'4', '1', '14'}","{'4', '1'}","{'4', '1'}","{'4', '1'}"
41769,,,"{'4', '6', '5'}","{'22', '4', '5'}"
41770,"{'22', '19', '5', '13'}","{'19', '22', '1', '5', '14', '13'}","{'22', '19', '5'}","{'22', '19', '21', '5'}"
41771,{'4'},"{'4', '14'}","{'4', '14'}",{'4'}
41772,{'1'},"{'4', '1', '5', '14'}","{'1', '14'}","{'1', '5'}"
41773,"{'4', '1'}","{'22', '13'}","{'4', '22', '19', '1'}","{'22', '4', '1'}"
41774,"{'19', '1'}","{'4', '1'}","{'4', '19', '1'}","{'19', '4', '1'}"
41775,"{'1', '5'}",,,{'1'}
41776,"{'19', '1', '5'}",,{'21'},
41777,"{'13', '19', '1', '14'}",{'14'},,
41778,{'19'},{'19'},{'19'},"{'19', '4'}"
41779,"{'1', '13'}",{'13'},"{'19', '13'}","{'19', '14', '1', '13'}"
41780,"{'22', '1', '5', '6', '12', '4'}","{'17', '1', '5', '12', '4'}","{'12', '4', '1', '14'}","{'12', '4', '1', '14'}"
41781,,{'5'},,
41782,"{'15', '19', '13'}","{'15', '19', '13'}","{'22', '19', '1', '13'}","{'15', '19', '13'}"
41783,"{'22', '1', '5', '14', '4'}","{'4', '1'}","{'4', '1'}","{'4', '1'}"
41784,"{'19', '1', '13'}","{'19', '1', '13'}","{'22', '19', '1', '13'}","{'19', '14', '1', '13'}"
41785,{'5'},,,
41786,{'1'},{'1'},{'1'},"{'22', '1', '13'}"
41787,{'14'},{'14'},{'14'},"{'12', '14'}"
41788,{'5'},{'14'},{'12'},
41789,"{'22', '4', '1', '14'}",,"{'22', '5'}",{'4'}
41790,"{'22', '15', '3', '1'}","{'22', '15', '1', '19'}","{'19', '15', '1', '14', '4'}","{'19', '16', '22', '15', '3'}"
41791,"{'22', '4', '1', '14'}","{'15', '4', '1', '14'}","{'4', '1', '14'}",{'1'}
41792,"{'22', '1', '14'}","{'22', '14'}","{'1', '14'}","{'12', '14'}"
41793,"{'19', '1', '5'}",{'1'},{'1'},{'1'}
41794,,"{'4', '15', '19', '5'}","{'19', '21', '15', '1', '5', '14', '12', '13', '4'}","{'4', '19'}"
41795,"{'1', '5', '14', '12', '4'}","{'4', '12', '1', '14'}","{'1', '5', '14', '12', '4'}","{'12', '1', '14'}"
41796,,,{'15'},{'15'}
41797,,,,{'13'}
41798,{'4'},{'4'},{'4'},{'4'}
41799,"{'8', '19', '1'}",{'4'},,
41800,"{'4', '1'}","{'4', '1', '14'}","{'4', '1', '14'}","{'4', '14'}"
41801,"{'1', '14'}","{'4', '14'}","{'1', '5', '14'}","{'22', '1', '14'}"
41802,"{'12', '4', '17', '1'}","{'4', '1'}","{'4', '1'}","{'4', '1'}"
41803,"{'19', '17', '16', '15', '1', '14', '12', '4'}","{'19', '12', '4', '16'}","{'4', '22', '19', '20'}","{'22', '20', '4', '19'}"
41804,,"{'4', '1'}","{'4', '1', '14'}",{'4'}
41805,{'19'},"{'4', '19', '1'}","{'22', '4', '1'}","{'19', '1'}"
41806,{'1'},{'1'},{'1'},{'12'}
41807,{'1'},{'1'},"{'22', '19', '1'}",{'19'}
41808,"{'22', '1', '13'}","{'19', '13'}","{'22', '19', '16', '13'}","{'22', '19', '1'}"
41809,"{'1', '5', '14'}","{'1', '5', '14'}","{'1', '5', '14'}","{'1', '14'}"
41810,{'1'},"{'19', '1', '5'}","{'19', '1'}",{'1'}
41811,"{'19', '1', '14'}","{'1', '13'}","{'22', '19', '21'}","{'22', '15', '4'}"
41812,"{'22', '19', '1', '5'}","{'19', '1'}","{'19', '1'}","{'19', '1'}"
41813,"{'19', '5', '14', '12', '13', '4'}","{'19', '11', '5', '12', '13'}","{'19', '15', '5', '12', '13'}","{'12', '21', '5', '13'}"
41814,"{'20', '4', '1'}","{'19', '4', '1'}","{'4', '15', '1'}","{'15', '12', '1'}"
41815,"{'15', '4'}","{'4', '15'}","{'22', '15', '4'}","{'22', '15', '4'}"
41816,,,{'5'},
41817,"{'19', '22', '15', '1', '14', '12', '13', '4'}","{'19', '16', '14', '13', '4', '10'}","{'19', '22', '1', '14', '12', '13'}","{'19', '14', '13'}"
41818,{'4'},,,"{'4', '19'}"
41819,"{'19', '22', '5', '12', '13', '4'}","{'19', '12', '4'}","{'12', '17', '13'}","{'19', '17', '12', '13', '4'}"
41820,"{'19', '22', '1', '5', '12', '13'}","{'22', '19', '1', '13'}","{'22', '19', '13'}","{'22', '19', '1', '13'}"
41821,"{'22', '1'}","{'22', '4'}","{'19', '1'}","{'22', '19'}"
41823,{'1'},,"{'19', '15', '4', '1'}","{'19', '22', '15', '1'}"
41824,{'12'},"{'22', '12'}","{'22', '12', '1'}","{'22', '12', '1'}"
41825,{'1'},"{'15', '1', '5'}","{'4', '1'}","{'22', '1', '5'}"
41827,{'14'},"{'5', '14'}","{'1', '5', '14'}","{'1', '5', '14'}"
41828,{'22'},"{'22', '19'}","{'22', '19', '1'}","{'22', '19', '4', '1'}"
41829,"{'19', '5'}",{'19'},"{'4', '22', '19', '1'}","{'19', '1'}"
41830,"{'22', '19', '1'}","{'22', '19'}","{'19', '22', '4'}","{'22', '19', '1'}"
41831,"{'22', '19', '1'}",{'22'},{'22'},{'22'}
41832,"{'12', '1', '5', '14'}","{'1', '5', '14', '12', '4'}","{'4', '22', '12'}","{'22', '12', '4', '5'}"
41835,{'1'},,,
41836,{'9'},"{'1', '9'}","{'1', '9'}",{'1'}
41837,"{'4', '5', '14'}","{'15', '1', '5', '14'}","{'4', '5'}","{'12', '4', '1', '14'}"
41838,,,,{'1'}
41839,,{'13'},{'13'},"{'15', '14'}"
41841,"{'19', '22', '14', '20', '13', '4'}",{'22'},{'22'},{'22'}
41842,"{'19', '15', '1', '5', '13'}","{'19', '1', '13'}","{'19', '15', '1', '14', '13', '4'}","{'19', '1', '13'}"
41844,{'1'},{'1'},,
41845,,,{'1'},{'1'}
41846,"{'4', '14'}","{'4', '15', '14'}",{'4'},{'22'}
41847,{'19'},"{'22', '19', '4'}","{'19', '21'}","{'19', '11'}"
41848,"{'22', '19', '1'}","{'22', '19'}","{'22', '19', '1'}","{'22', '19', '1'}"
41849,{'4'},"{'4', '1'}","{'19', '4', '1', '13'}","{'4', '5'}"
41850,"{'19', '1', '13'}","{'19', '1', '13'}","{'19', '4', '1', '13'}","{'4', '19', '1', '13'}"
41851,"{'22', '19', '1'}","{'22', '15', '1', '19'}","{'1', '13'}","{'22', '15', '1'}"
41852,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
41853,"{'19', '1'}","{'19', '1'}",,
41854,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1', '13'}","{'22', '19', '1'}"
41855,"{'22', '19', '1'}","{'22', '19', '1', '13'}","{'22', '19'}","{'19', '22', '1', '14', '13'}"
41856,{'19'},{'19'},{'19'},{'19'}
41857,"{'15', '1'}","{'19', '15', '1', '5'}","{'19', '1', '5', '14'}","{'22', '19', '1', '5'}"
41858,{'15'},,,
41859,{'14'},"{'5', '14'}",{'14'},{'14'}
41860,"{'15', '19', '1'}","{'19', '1'}","{'19', '22', '15', '1'}","{'22', '19'}"
41861,"{'15', '19'}","{'19', '15'}","{'19', '1'}","{'15', '19'}"
41863,"{'15', '19', '1'}","{'19', '15', '1'}","{'19', '1'}","{'15', '19', '1'}"
41864,"{'19', '16', '15', '1', '5', '14', '12', '13', '4'}","{'19', '16', '15', '1', '14', '13', '4'}","{'19', '15', '1', '14', '13', '4'}","{'19', '21', '22', '15', '14', '12', '13', '4'}"
41865,"{'17', '1', '5', '14', '12'}","{'12', '1', '5'}","{'12', '1', '14'}",{'1'}
41866,{'19'},{'19'},{'19'},{'19'}
41867,"{'13', '19', '1', '14'}","{'19', '2'}","{'22', '19', '13'}","{'22', '19', '1', '13'}"
41868,"{'12', '1', '14'}",,{'14'},
41869,{'15'},,,
41870,{'1'},"{'22', '1'}",{'1'},
41871,,{'19'},"{'22', '19'}","{'4', '22', '19'}"
41872,"{'12', '1'}",{'12'},,{'12'}
41873,{'19'},,{'16'},"{'22', '19'}"
41874,{'1'},{'1'},"{'22', '1'}","{'22', '1'}"
41875,"{'13', '19', '1', '14'}","{'19', '1', '5', '13'}","{'19', '4', '13'}","{'22', '21', '13'}"
41876,{'1'},,,
41877,,,,{'4'}
41878,"{'22', '19', '1', '14'}","{'1', '14'}","{'22', '1', '14'}","{'22', '1'}"
41879,,{'4'},,
41881,"{'4', '19', '5', '14'}","{'4', '14'}","{'19', '4', '14'}","{'1', '14'}"
41882,"{'4', '5'}",,"{'15', '1'}",{'15'}
41883,"{'19', '22', '15', '1', '14', '13'}","{'22', '19', '14', '13'}","{'22', '19', '13'}",{'22'}
41884,"{'1', '6', '14'}","{'1', '6'}","{'1', '6'}","{'1', '6'}"
41885,"{'22', '5', '14', '12', '4'}","{'12', '4'}","{'1', '5', '14', '12', '4'}","{'22', '1', '14', '12', '4'}"
41886,"{'15', '19', '1'}",,"{'19', '15', '1', '5'}","{'1', '5'}"
41887,"{'19', '22', '1', '12', '13'}",{'1'},,"{'19', '1'}"
41888,{'14'},"{'12', '1', '14'}","{'12', '4'}",
41889,"{'19', '13'}","{'19', '16', '1', '13'}","{'19', '16', '21', '20', '13'}","{'19', '16'}"
41890,"{'19', '1', '5'}","{'19', '1', '5'}","{'19', '1'}","{'4', '19', '1', '5'}"
41891,{'1'},,{'1'},{'1'}
41892,"{'12', '5', '14'}","{'22', '12', '14'}","{'12', '15', '1'}",{'12'}
41893,"{'1', '5'}","{'22', '1', '5', '14', '4'}","{'22', '1', '5', '14'}","{'22', '1', '5'}"
41894,"{'22', '4'}","{'1', '14'}","{'1', '14'}","{'1', '14'}"
41895,"{'4', '19', '5', '13'}","{'19', '1', '5', '14'}","{'22', '4', '1', '19'}","{'22', '19', '14'}"
41896,"{'4', '15', '6'}","{'15', '6', '1', '5'}",{'15'},{'15'}
41897,"{'12', '14'}","{'12', '14'}","{'22', '1'}","{'22', '1'}"
41898,"{'22', '19'}",,,{'19'}
41899,"{'22', '19', '13'}","{'22', '13'}","{'22', '19', '1'}","{'22', '4'}"
41900,{'19'},"{'15', '19'}","{'19', '22', '15'}","{'19', '16', '22', '15', '1', '6'}"
41902,"{'19', '1', '5', '20', '4'}","{'19', '1'}",{'19'},{'19'}
41903,"{'19', '1', '13'}","{'19', '1', '13'}","{'1', '13'}",{'1'}
41904,"{'22', '20'}",,{'20'},"{'22', '20'}"
41905,{'1'},{'1'},{'1'},{'1'}
41906,"{'19', '1', '5'}",{'14'},,"{'1', '14'}"
41907,{'1'},"{'22', '1'}",{'22'},{'1'}
41908,{'1'},{'1'},"{'22', '1'}","{'22', '19', '1', '5'}"
41909,"{'22', '1', '14'}","{'22', '16'}","{'22', '19', '16'}","{'22', '19', '1'}"
41910,"{'19', '1'}",,{'1'},"{'22', '1'}"
41911,,"{'15', '1'}","{'15', '1'}",{'1'}
41912,{'1'},,,
41913,"{'22', '19'}","{'22', '19'}","{'22', '19', '5'}","{'22', '19'}"
41914,{'1'},{'4'},"{'4', '19'}","{'15', '19', '1'}"
41916,"{'22', '19'}",{'22'},{'22'},"{'22', '19'}"
41917,,{'5'},,
41919,"{'15', '14'}",{'14'},{'4'},"{'4', '15', '1'}"
41920,"{'20', '19'}","{'19', '1'}","{'22', '15', '19', '20'}","{'22', '1', '5', '6', '13'}"
41921,"{'4', '19', '5', '14'}","{'19', '4'}","{'20', '15', '19'}","{'19', '16', '22', '15', '5', '4'}"
41922,"{'4', '22', '19'}","{'19', '4'}","{'4', '19', '5', '13'}","{'22', '19', '5'}"
41923,"{'1', '13'}","{'20', '15', '1'}","{'19', '12', '13'}","{'20', '19', '1', '5'}"
41924,"{'22', '1'}","{'1', '14'}","{'22', '1'}",{'22'}
41925,,,"{'22', '4', '14'}","{'22', '1', '14'}"
41926,,"{'5', '14'}","{'22', '1', '5', '14'}","{'1', '5', '14'}"
41927,"{'1', '13'}","{'1', '13'}",{'1'},"{'1', '13'}"
41928,,,,{'5'}
41929,,,"{'19', '4', '1'}",{'19'}
41930,"{'1', '13'}","{'1', '13'}",{'19'},"{'22', '19', '1', '13'}"
41931,{'1'},{'19'},{'1'},"{'19', '1'}"
41932,,,"{'19', '22', '4', '1'}","{'19', '21', '22', '1', '13'}"
41933,{'4'},{'4'},{'4'},{'4'}
41934,"{'12', '14'}","{'12', '1', '14'}","{'1', '14'}","{'12', '1', '14'}"
41936,"{'19', '1'}","{'19', '1', '5'}","{'19', '22', '12', '13'}","{'22', '12', '19', '14'}"
41937,,{'1'},,
41938,"{'22', '19', '5'}","{'22', '12', '19', '5'}","{'19', '22', '15', '5', '4'}","{'22', '15', '19'}"
41939,"{'4', '5'}","{'15', '4', '5'}","{'4', '1', '5'}","{'4', '1', '5'}"
41940,,"{'22', '1'}","{'22', '1', '13'}","{'22', '1', '21', '13'}"
41941,"{'22', '19', '1', '13'}","{'19', '1', '13'}","{'20', '22', '15', '1'}","{'19', '17', '22', '1', '12', '13'}"
41942,"{'19', '22', '1', '13', '4'}","{'4', '19', '1', '13'}","{'19', '22', '15', '1', '4'}","{'19', '21', '1', '13', '4'}"
41944,"{'1', '14', '12', '3', '4'}","{'22', '15', '12', '3', '4'}","{'22', '15', '1', '3', '4'}","{'22', '12', '4', '1'}"
41945,"{'4', '22', '19'}","{'19', '13'}",{'19'},{'19'}
41946,{'4'},{'4'},"{'4', '14'}",{'22'}
41947,"{'15', '19', '1'}","{'15', '19', '1', '14'}","{'19', '22', '15', '1', '5', '13', '4'}","{'4', '19', '1'}"
41948,,,,{'15'}
41949,{'1'},"{'4', '1'}",{'1'},{'1'}
41950,"{'19', '22', '1', '5', '4'}","{'22', '4', '1'}","{'22', '19', '4', '1'}","{'22', '4', '1'}"
41951,{'1'},{'1'},{'1'},{'1'}
41952,,{'19'},{'19'},{'19'}
41954,{'22'},"{'22', '1'}","{'22', '4', '1'}",{'22'}
41955,"{'22', '19', '1', '13'}","{'22', '19', '1', '20'}","{'22', '19', '1'}","{'22', '19', '1'}"
41956,"{'20', '19'}",{'22'},"{'22', '19'}","{'22', '19', '1'}"
41957,"{'4', '1', '14'}","{'22', '1', '5', '14', '4'}","{'4', '1', '14'}","{'4', '1', '14'}"
41958,"{'19', '1'}",{'19'},{'19'},"{'19', '1'}"
41959,{'22'},"{'22', '1'}","{'22', '1'}",{'22'}
41960,{'19'},{'19'},{'19'},"{'22', '15', '19'}"
41961,"{'19', '13'}","{'22', '19'}","{'15', '19', '16'}",{'19'}
41962,"{'19', '1'}","{'15', '19', '1'}","{'19', '1', '13'}","{'19', '13'}"
41963,"{'19', '1', '6'}",{'1'},"{'15', '16', '1'}","{'19', '16', '1', '6', '3', '4'}"
41964,"{'19', '14', '1', '13'}","{'13', '19', '14'}",,{'19'}
41965,,,{'22'},{'22'}
41966,"{'19', '22', '15', '13', '4'}","{'22', '15', '19', '4'}","{'4', '15', '19', '22'}","{'22', '15', '4', '1'}"
41967,"{'19', '22', '1', '5', '12'}","{'12', '5'}","{'12', '19', '1', '14'}","{'19', '22', '1', '5', '12'}"
41968,"{'22', '19', '1'}","{'19', '1'}","{'22', '19'}","{'22', '19', '16', '1'}"
41969,{'12'},{'12'},"{'19', '12', '1', '13'}","{'22', '19', '13'}"
41970,"{'4', '19'}","{'19', '13'}",{'19'},{'4'}
41971,{'14'},,"{'5', '14'}",{'22'}
41972,{'19'},{'19'},{'19'},"{'19', '1'}"
41973,"{'4', '1', '5', '14'}","{'1', '14'}",{'4'},"{'4', '5'}"
41974,"{'19', '15', '1', '5', '13'}","{'22', '19'}","{'19', '12', '5'}","{'19', '22', '1', '5', '14', '13'}"
41975,"{'20', '22', '4', '1'}","{'22', '1'}","{'19', '4', '1'}","{'19', '4', '1'}"
41976,,{'5'},"{'22', '19', '5'}","{'22', '19', '4'}"
41977,{'19'},{'19'},"{'22', '19'}",{'19'}
41978,{'1'},,{'1'},{'1'}
41979,{'19'},"{'22', '19'}","{'22', '19', '1'}","{'22', '19'}"
41980,"{'22', '19'}","{'4', '15', '19', '14'}","{'19', '21', '1', '14', '4'}","{'22', '12', '19', '4'}"
41981,"{'19', '13'}","{'22', '19', '13'}","{'19', '21', '22', '14', '13', '4'}","{'19', '22', '14', '13', '4'}"
41982,{'1'},{'1'},{'1'},{'1'}
41983,"{'22', '4', '1'}","{'22', '4', '1', '14'}","{'22', '4', '1', '14'}","{'22', '4', '1'}"
41984,"{'19', '6'}",{'19'},"{'19', '6'}","{'19', '6'}"
41985,"{'19', '22', '15', '1', '13', '4'}","{'19', '22', '15', '1', '13', '4'}","{'19', '22', '15', '1', '13', '4'}","{'19', '22', '15', '1', '13', '4'}"
41986,"{'4', '1'}",{'1'},"{'4', '19'}","{'19', '1'}"
41987,"{'22', '19', '3', '1'}","{'22', '19', '4'}","{'4', '22', '19'}","{'22', '19', '4'}"
41988,"{'19', '1', '13'}","{'19', '1', '14'}","{'19', '1'}","{'22', '19', '1', '14'}"
41989,{'19'},{'19'},{'19'},
41990,"{'19', '1', '13'}","{'19', '13'}",{'13'},{'19'}
41992,,{'4'},,
41993,"{'22', '19'}","{'22', '19', '16'}","{'22', '19'}","{'22', '19'}"
41994,"{'4', '19', '1', '5'}",{'5'},"{'4', '5'}",
41995,"{'19', '1'}","{'19', '1', '14', '12', '13'}","{'19', '4', '1', '13'}","{'19', '1'}"
41996,{'1'},{'1'},{'1'},{'1'}
41997,"{'20', '1'}",{'13'},{'1'},"{'19', '1'}"
41998,"{'22', '19'}",{'19'},"{'19', '1'}","{'20', '19'}"
42000,,,{'15'},{'15'}
42001,{'19'},"{'22', '19'}","{'22', '19'}","{'22', '19', '21'}"
42002,"{'4', '19', '13'}","{'19', '1', '14', '18', '13', '4'}","{'19', '21', '1', '14', '13', '4'}","{'19', '22', '1', '14', '12', '13', '4'}"
42003,"{'12', '1', '14'}","{'12', '4', '14'}","{'4', '12', '14'}","{'19', '5', '14', '12', '13'}"
42004,"{'15', '19', '1'}","{'15', '19', '1', '13'}","{'19', '15', '1'}","{'19', '15', '1'}"
42005,"{'19', '1'}","{'19', '1'}","{'4', '12', '1', '19'}","{'22', '19', '1', '5'}"
42006,"{'22', '19'}","{'22', '15', '19'}","{'22', '19'}","{'22', '15', '19'}"
42007,{'19'},{'19'},"{'22', '19', '1'}",{'19'}
42008,"{'15', '19', '1'}","{'19', '1'}",{'4'},{'15'}
42009,,{'1'},"{'4', '1', '14'}",
42010,,{'14'},{'4'},{'15'}
42011,,,{'5'},"{'22', '19'}"
42012,"{'1', '5'}",{'5'},,
42013,"{'22', '4', '1', '14'}",{'4'},"{'4', '1'}","{'4', '1'}"
42015,"{'4', '19', '1'}","{'19', '1'}","{'19', '1'}","{'19', '21', '22', '1', '13', '4'}"
42016,"{'13', '19', '14'}","{'20', '22', '19', '13'}","{'4', '12', '19', '13'}",{'19'}
42017,"{'19', '22', '15', '1', '13'}","{'19', '1'}","{'19', '1'}","{'19', '1'}"
42018,"{'15', '19'}",,{'15'},"{'20', '15'}"
42019,{'19'},{'19'},{'19'},"{'19', '22', '15', '1', '5'}"
42021,{'19'},{'19'},{'19'},{'19'}
42022,{'1'},"{'22', '19', '1', '14'}","{'22', '19', '1'}","{'19', '1'}"
42023,"{'4', '12', '1'}","{'4', '12'}",{'14'},
42024,"{'19', '1', '13'}","{'19', '1'}",{'19'},"{'19', '1'}"
42025,{'4'},{'1'},{'4'},
42026,,{'16'},,{'19'}
42027,"{'22', '1', '5', '14'}","{'22', '4', '1'}","{'22', '4', '5'}","{'22', '4', '19', '5'}"
42029,"{'22', '1', '5'}","{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1'}"
42030,{'19'},"{'20', '22', '19'}","{'22', '19'}","{'22', '19'}"
42031,"{'4', '1'}",{'1'},"{'22', '1'}",
42032,"{'4', '1', '14'}",,"{'22', '14'}","{'1', '14'}"
42033,"{'20', '4'}","{'20', '19', '4', '14'}","{'19', '14'}","{'20', '19'}"
42034,"{'4', '1'}",{'1'},,
42036,"{'22', '19'}","{'20', '22', '19', '1'}","{'19', '22', '15', '5'}","{'22', '15', '19'}"
42037,{'19'},,,
42038,"{'4', '14'}",{'4'},{'4'},{'4'}
42039,"{'22', '15', '1', '5', '14', '4'}","{'22', '4', '1', '14'}","{'22', '15', '4', '1'}","{'22', '19', '1'}"
42040,{'19'},,,
42041,,{'5'},,{'5'}
42042,"{'19', '1', '13'}","{'19', '1', '13'}",{'19'},"{'19', '1'}"
42043,"{'4', '12', '19', '1'}","{'12', '4'}","{'19', '17', '11', '1', '12', '4'}","{'11', '12', '1', '14'}"
42044,{'1'},,{'1'},{'1'}
42045,,"{'13', '19', '1', '14'}","{'22', '19', '14'}","{'22', '19'}"
42047,{'19'},{'19'},"{'4', '22', '19'}","{'22', '19'}"
42048,"{'19', '15', '1', '13', '4'}","{'19', '22', '15', '1', '13', '4'}","{'19', '22', '15', '1', '13', '4'}","{'19', '22', '15', '1', '13', '4'}"
42049,{'19'},{'19'},"{'19', '22', '15', '5', '13'}","{'22', '19', '1', '13'}"
42050,"{'19', '15', '1', '14', '20', '4'}","{'19', '1', '14'}","{'19', '21', '22', '1', '20', '13'}","{'4', '19', '1', '13'}"
42051,"{'15', '19'}",{'19'},"{'19', '15', '21'}","{'4', '15', '19', '22'}"
42053,"{'20', '15', '19', '1'}","{'19', '22', '15', '1', '4'}","{'22', '15', '1', '19'}","{'19', '15', '1', '5', '4'}"
42054,"{'19', '1'}",{'19'},"{'22', '19', '1'}",{'1'}
42055,"{'22', '19', '1'}","{'19', '15', '1', '5', '4'}","{'19', '22', '15', '1', '4'}","{'19', '22', '15', '1', '14', '4'}"
42056,"{'19', '1', '5'}","{'19', '1', '5'}","{'19', '1', '5', '13'}","{'19', '16', '22', '1', '5'}"
42057,{'4'},{'4'},{'4'},
42058,"{'4', '15', '19', '22'}","{'22', '4', '19'}","{'22', '19'}","{'22', '19', '4'}"
42059,"{'19', '6'}",{'19'},{'19'},"{'19', '1'}"
42060,"{'22', '1', '13'}","{'22', '19', '1', '13'}","{'22', '5', '13'}","{'22', '19', '1', '5'}"
42061,{'1'},,,
42062,{'1'},{'1'},{'1'},{'1'}
42063,"{'22', '19', '1', '14'}","{'1', '13'}","{'19', '1', '13'}",{'1'}
42064,"{'22', '19', '1', '14'}",{'22'},{'22'},{'22'}
42065,"{'4', '1', '14'}","{'12', '1', '5', '14'}","{'12', '4', '1', '14'}","{'12', '1'}"
42066,,"{'4', '16'}","{'4', '16'}",
42067,{'22'},{'22'},"{'22', '19'}","{'19', '1'}"
42068,"{'19', '17'}","{'22', '19', '13'}","{'22', '19'}","{'4', '19'}"
42069,{'22'},"{'22', '15', '1'}","{'22', '15', '1', '14'}",{'22'}
42070,"{'22', '19', '5'}",{'19'},"{'22', '19'}","{'22', '19'}"
42071,"{'19', '13'}","{'19', '16', '1', '5'}","{'22', '19', '4', '1'}","{'22', '19'}"
42072,"{'22', '4', '16', '1'}",{'16'},{'15'},{'15'}
42073,"{'1', '14'}","{'1', '14'}","{'22', '1', '14'}","{'22', '14'}"
42074,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19'}"
42076,"{'19', '22', '15', '1', '5', '20', '4'}","{'22', '15', '19', '1'}","{'19', '22', '15'}","{'22', '15', '19', '4'}"
